Algorithm,Seed,Return,Log time
DQN~test,43,0.20000000000000004,06-15 17:16:56
DQN~test,43,4.201307335773037,06-15 17:16:56
DQN~test,43,0.8222222222222223,06-15 17:16:56
DQN~test,43,3.019551498228223,06-15 17:16:56
DQN~test,43,2.13522291902384,06-15 17:16:56
DQN~test,43,2.2669711544347364,06-15 17:16:56
DQN~test,43,2.576841037382138,06-15 17:16:57
DQN~test,43,1.5087593919174471,06-15 17:16:57
DQN~test,43,0.17715582945306188,06-15 17:16:57
DQN~test,43,1.8849739832244177,06-15 17:16:57
DQN~test,43,3.9497253635581195,06-15 17:16:57
DQN~test,43,3.996750011245486,06-15 17:16:57
DQN~test,43,5.4658545623978245,06-15 17:16:58
DQN~test,43,1.4201749907966277,06-15 17:16:58
DQN~test,43,1.5280459235844266,06-15 17:16:58
DQN~test,43,0.8666666666666667,06-15 17:16:58
DQN~test,43,3.7313314793461205,06-15 17:16:58
DQN~test,43,5.285089653301532,06-15 17:16:58
DQN~test,43,0.6865371696952249,06-15 17:16:58
DQN~test,43,4.382447676589965,06-15 17:16:59
DQN~test,43,0.7064471879286695,06-15 17:16:59
DQN~test,43,1.0491083676268862,06-15 17:16:59
DQN~test,43,5.020181057994572,06-15 17:16:59
DQN~test,43,1.75493360723084,06-15 17:16:59
DQN~test,43,13.11200442153281,06-15 17:17:00
DQN~test,43,25.11017208986383,06-15 17:17:01
DQN~test,43,0.9111111111111111,06-15 17:17:01
DQN~test,43,4.3990732296199955,06-15 17:17:01
DQN~test,43,2.3131583425367053,06-15 17:17:01
DQN~test,43,0.8438224961197285,06-15 17:17:01
DQN~test,43,3.0639959426726673,06-15 17:17:01
DQN~test,43,2.533333333333333,06-15 17:17:02
DQN~test,43,0.17777777777777773,06-15 17:17:02
DQN~test,43,4.843199772286271,06-15 17:17:02
DQN~test,43,2.113158342536706,06-15 17:17:02
DQN~test,43,0.8216002738975062,06-15 17:17:02
DQN~test,43,3.4193214052543195,06-15 17:17:02
DQN~test,43,1.933448065613905,06-15 17:17:02
DQN~test,43,2.157280297045821,06-15 17:17:03
DQN~test,43,0.8222222222222222,06-15 17:17:03
DQN~test,43,5.088629779827743,06-15 17:17:03
DQN~test,43,4.864814753002604,06-15 17:17:03
DQN~test,43,21.774860353294205,06-15 17:17:04
DQN~test,43,2.6707078664332524,06-15 17:17:04
DQN~test,43,58.52630095776689,06-15 17:17:06
DQN~test,43,0.7999999999999999,06-15 17:17:06
DQN~test,43,6.618044972292021,06-15 17:17:07
DQN~test,43,0.8660447183419508,06-15 17:17:07
DQN~test,43,1.7099098024248165,06-15 17:17:07
DQN~test,43,2.9979928657290484,06-15 17:17:07
DQN~test,43,0.8438224961197285,06-15 17:17:07
DQN~test,43,0.08559670781893007,06-15 17:17:07
DQN~test,43,25.335994595661838,06-15 17:17:08
DQN~test,43,2.9091039768401594,06-15 17:17:08
DQN~test,43,0.15493360723083968,06-15 17:17:08
DQN~test,43,1.6216002738975062,06-15 17:17:08
DQN~test,43,1.8685562523571733,06-15 17:17:09
DQN~test,43,2.285647004096102,06-15 17:17:09
DQN~test,43,0.937997256515775,06-15 17:17:09
DQN~test,43,2.6602193314983507,06-15 17:17:09
DQN~test,43,2.443242408295862,06-15 17:17:09
DQN~test,43,1.995686756884239,06-15 17:17:09
DQN~test,43,2.84239721301885,06-15 17:17:09
DQN~test,43,0.15493360723083968,06-15 17:17:10
DQN~test,43,2.4026166917568474,06-15 17:17:10
DQN~test,43,7.827230728739443,06-15 17:17:10
DQN~test,43,0.15493360723083968,06-15 17:17:10
DQN~test,43,0.9602194787379973,06-15 17:17:10
DQN~test,43,4.381514489776269,06-15 17:17:10
DQN~test,43,3.597099183032098,06-15 17:17:11
DQN~test,43,4.1988045549253465,06-15 17:17:11
DQN~test,43,7.3782688597540265,06-15 17:17:11
DQN~test,43,3.533333333333333,06-15 17:17:11
DQN~test,43,1.6432431357581496,06-15 17:17:11
DQN~test,43,0.7999999999999999,06-15 17:17:11
DQN~test,43,2.174836877222294,06-15 17:17:12
DQN~test,43,5.842402493302589,06-15 17:17:12
DQN~test,43,4.466772767779165,06-15 17:17:12
DQN~test,43,5.066660691036921,06-15 17:17:12
DQN~test,43,0.7286694101508917,06-15 17:17:12
DQN~test,43,0.8666666666666667,06-15 17:17:12
DQN~test,43,20.329793013214946,06-15 17:17:13
DQN~test,43,0.8216002738975062,06-15 17:17:13
DQN~test,43,1.8432431357581496,06-15 17:17:13
DQN~test,43,3.9522764840651328,06-15 17:17:14
DQN~test,43,0.7999999999999999,06-15 17:17:14
DQN~test,43,15.819017702474579,06-15 17:17:14
DQN~test,43,3.2869324636515396,06-15 17:17:15
DQN~test,43,4.046451578715396,06-15 17:17:15
DQN~test,43,0.8666666666666667,06-15 17:17:15
DQN~test,43,0.8222222222222222,06-15 17:17:15
DQN~test,43,1.6210209135359275,06-15 17:17:15
DQN~test,43,2.929632022940377,06-15 17:17:15
DQN~test,43,1.973789195428922,06-15 17:17:15
DQN~test,43,7.442399828595073,06-15 17:17:16
DQN~test,43,0.3157750342935528,06-15 17:17:16
DQN~test,43,6.0408808246395,06-15 17:17:16
DQN~test,43,0.9294177018851116,06-15 17:17:16
DQN~test,43,1.6209341472047345,06-15 17:17:16
DQN~test,43,5.173579145579681,06-15 17:17:16
DQN~test,43,2.6467961636381085,06-15 17:17:17
DQN~test,43,0.9333333333333332,06-15 17:17:17
DQN~test,43,0.7993780516752841,06-15 17:17:17
DQN~test,43,0.8438224961197285,06-15 17:17:17
DQN~test,43,4.351730253017622,06-15 17:17:17
DQN~test,43,1.891240608082553,06-15 17:17:17
DQN~test,43,3.4647102414293176,06-15 17:17:17
DQN~test,43,4.154363712044137,06-15 17:17:18
DQN~test,43,3.6242555185652616,06-15 17:17:18
DQN~test,43,6.5313321867504905,06-15 17:17:18
DQN~test,43,6.090414824084302,06-15 17:17:19
DQN~test,43,2.1532404876010633,06-15 17:17:19
DQN~test,43,3.2242293564931734,06-15 17:17:19
DQN~test,43,1.622222222222222,06-15 17:17:19
DQN~test,43,4.753245754542964,06-15 17:17:19
DQN~test,43,3.3757706435068267,06-15 17:17:20
DQN~test,43,3.713767900022601,06-15 17:17:20
DQN~test,43,0.08559670781893007,06-15 17:17:20
DQN~test,43,1.5502681458066487,06-15 17:17:20
DQN~test,43,4.043822496119728,06-15 17:17:20
DQN~test,43,1.5532038363618916,06-15 17:17:20
DQN~test,43,4.06435756094843,06-15 17:17:21
DQN~test,43,3.5979928657290485,06-15 17:17:21
DQN~test,43,0.7064471879286695,06-15 17:17:21
